Sale Date,ticketsSold,cash,check,creditCard,misc,total,weekday,avgTkt,7D_avg,14D_avg,30D_avg,60D_avg,90D_avg,7D_tot,14D_tot,30D_tot,60D_tot,90D_tot
2019-10-06,29,235.0,0,1365.0,175.0,1775.0,Sunday,61.21,1423.037142857143,1327.268571428572,1324.4919999999997,1316.1638333333326,1275.1114444444445,9961.26,18581.760000000006,39734.759999999995,78969.82999999996,114760.03
2019-10-07,16,490.0,0,100.0,718.0,1308.0,Monday,81.75,1399.18,1369.6257142857146,1312.2586666666664,1320.3638333333326,1279.2003333333332,9794.26,19174.760000000006,39367.759999999995,79221.82999999996,115128.03
2019-10-08,15,613.0,0,100.0,332.5,1045.5,Tuesday,69.7,1293.392857142857,1332.5900000000004,1318.6919999999998,1302.1221666666659,1281.8092222222222,9053.75,18656.260000000006,39560.759999999995,78127.32999999996,115362.83
2019-10-09,16,290.0,0,235.0,440.0,965.0,Wednesday,60.31,1251.5,1317.5007142857146,1329.225333333333,1305.3054999999993,1284.475888888889,8760.5,18445.010000000006,39876.759999999995,78318.32999999996,115602.83
2019-10-10,17,210.0,0,0.0,849.5,1059.5,Thursday,62.32,1255.7142857142858,1314.1078571428575,1328.8586666666665,1299.2304999999992,1287.8592222222223,8790.0,18397.510000000006,39865.759999999995,77953.82999999996,115907.33
2019-10-11,27,545.0,0,90.0,1252.22,1887.22,Friday,69.9,1259.3171428571427,1370.7842857142862,1338.099333333333,1307.5424999999993,1299.2727777777777,8815.22,19190.980000000007,40142.979999999996,78452.54999999996,116934.55
2019-10-12,19,210.0,0,50.0,1073.5,1333.5,Saturday,70.18,1339.1028571428571,1342.998571428572,1346.916,1310.234166666666,1298.4922222222222,9373.72,18801.980000000007,40407.479999999996,78614.04999999996,116864.3
2019-10-13,16,0.0,0,0.0,1255.09,1255.09,Sunday,78.44,1264.83,1343.933571428572,1348.2523333333331,1310.710666666666,1304.8376666666666,8853.81,18815.070000000007,40447.56999999999,78642.63999999996,117435.39
2019-10-14,20,75.0,0,256.0,1132.0,1463.0,Monday,73.15,1286.972857142857,1343.076428571429,1366.1856666666665,1322.3273333333325,1308.2598888888888,9008.81,18803.070000000007,40985.56999999999,79339.63999999996,117743.39
2019-10-15,13,80.71,0,290.0,420.54,791.25,Tuesday,60.87,1250.6514285714286,1272.0221428571435,1330.3273333333332,1312.0523333333326,1298.5515555555555,8754.56,17808.31000000001,39909.81999999999,78723.13999999996,116869.64
2019-10-16,11,23.33,0,0.0,1042.67,1066.0,Wednesday,96.91,1265.08,1258.2900000000006,1336.277333333333,1310.298166666666,1292.7404444444444,8855.56,17616.06000000001,40088.31999999999,78617.88999999996,116346.64
2019-10-17,11,270.0,0,0.0,684.5,954.5,Thursday,86.77,1250.08,1252.8971428571435,1335.0939999999998,1295.2898333333326,1284.6737777777778,8750.56,17540.56000000001,40052.81999999999,77717.38999999996,115620.64
2019-10-18,22,135.0,0,120.0,999.0,1254.0,Friday,57.0,1159.62,1209.468571428572,1343.8939999999998,1299.5398333333326,1284.2182222222223,8117.339999999999,16932.56000000001,40316.81999999999,77972.38999999996,115579.64
2019-10-19,29,64.0,0,70.0,2159.0,2293.0,Saturday,79.07,1296.6914285714286,1317.8971428571435,1380.7689999999998,1302.3564999999992,1287.4737777777777,9076.84,18450.56000000001,41423.06999999999,78141.38999999996,115872.64
2019-10-20,26,588.7,0,280.0,1361.3,2230.0,Sunday,85.77,1435.9642857142858,1350.3971428571435,1399.477333333333,1312.8731666666658,1300.7737777777777,10051.75,18905.56000000001,41984.31999999999,78772.38999999996,117069.64
2019-10-21,33,241.0,0,489.0,1381.0,2111.0,Monday,63.97,1528.5357142857142,1407.7542857142864,1400.177333333333,1332.6856666666658,1314.2404444444444,10699.75,19708.56000000001,42005.31999999999,79961.13999999996,118281.64
2019-10-22,25,315.94,0,0.0,1518.56,1834.5,Tuesday,73.38,1677.5714285714287,1464.111428571429,1381.0939999999998,1339.8106666666658,1318.5126666666667,11743.0,20497.56000000001,41432.81999999999,80388.63999999996,118666.14
2019-10-23,15,70.0,0,340.0,629.5,1039.5,Wednesday,69.3,1673.7857142857142,1469.4328571428578,1391.9106666666664,1335.7648333333325,1320.707111111111,11716.5,20572.06000000001,41757.31999999999,80145.88999999996,118863.64
2019-10-24,11,190.0,0,175.0,540.0,905.0,Thursday,82.27,1666.7142857142858,1458.3971428571435,1369.9439999999997,1323.5903333333326,1321.0932222222223,11667.0,20417.56000000001,41098.31999999999,79415.41999999995,118898.39
2019-10-25,19,186.67,0,70.0,1369.83,1626.5,Friday,85.61,1719.9285714285713,1439.7742857142862,1384.9523333333332,1330.6319999999992,1323.9654444444445,12039.5,20156.840000000007,41548.56999999999,79837.91999999995,119156.89
2019-10-26,26,290.0,0,65.0,1396.5,1751.5,Saturday,67.37,1642.5714285714287,1469.631428571429,1406.4356666666665,1340.373666666666,1328.7654444444445,11498.0,20574.840000000007,42193.06999999999,80422.41999999995,119588.89
2019-10-27,27,233.09,0,310.0,1837.91,2381.0,Sunday,88.19,1664.142857142857,1550.053571428572,1449.3439999999998,1362.4611666666658,1344.7765555555557,11649.0,21700.750000000007,43480.31999999999,81747.66999999995,121029.89
2019-10-28,16,230.0,0,250.0,625.0,1105.0,Monday,69.06,1520.4285714285713,1524.4821428571433,1428.7606666666663,1365.5444999999993,1345.7543333333333,10643.0,21342.750000000007,42862.81999999999,81932.66999999995,121117.89
2019-10-29,17,325.0,0,0.0,434.5,759.5,Tuesday,44.68,1366.857142857143,1522.2142857142862,1412.677333333333,1357.5594999999992,1334.3765555555556,9568.0,21311.000000000007,42380.31999999999,81453.56999999995,120093.89
2019-10-30,14,20.0,0,420.0,195.0,635.0,Wednesday,45.36,1309.0714285714287,1491.428571428572,1384.677333333333,1346.7678333333324,1335.432111111111,9163.5,20880.000000000007,41540.31999999999,80806.06999999995,120188.89
2019-10-31,19,90.0,0,200.0,1121.0,1411.0,Thursday,74.26,1381.357142857143,1524.035714285715,1372.1769999999997,1338.0094999999992,1338.3543333333332,9669.5,21336.500000000007,41165.30999999999,80280.56999999995,120451.89
2019-11-01,24,155.0,0,185.0,1017.81,1357.81,Friday,56.58,1342.972857142857,1531.4507142857149,1375.4956666666662,1335.7896666666659,1337.7244444444443,9400.81,21440.31000000001,41264.86999999999,80147.37999999995,120395.2
2019-11-02,26,80.0,0,390.0,1829.0,2299.0,Saturday,88.42,1421.1871428571428,1531.8792857142864,1417.7956666666662,1357.3229999999992,1346.2744444444445,9948.31,21446.31000000001,42533.86999999999,81439.37999999995,121164.7
2019-11-03,25,126.67,0,50.0,2039.33,2216.0,Sunday,88.64,1397.6157142857141,1530.8792857142864,1429.5956666666664,1370.6938333333323,1355.0188888888888,9783.31,21432.31000000001,42887.86999999999,82241.62999999995,121951.7
2019-11-04,20,264.0,0,75.0,1257.5,1596.5,Monday,79.82,1467.83,1494.1292857142864,1456.9789999999996,1382.7938333333325,1358.2133333333334,10274.81,20917.81000000001,43709.36999999999,82967.62999999995,122239.2
2019-11-05,12,70.0,0,20.0,660.0,750.0,Tuesday,62.5,1466.472857142857,1416.6650000000006,1422.8123333333328,1373.6521666666658,1351.7133333333334,10265.31,19833.31000000001,42684.36999999999,82419.12999999995,121654.2
2019-11-06,13,182.86,0,70.0,747.14,1000.0,Wednesday,76.92,1518.6157142857141,1413.843571428572,1412.5456666666662,1362.4021666666658,1351.091111111111,10630.31,19793.81000000001,42376.36999999999,81744.12999999995,121598.2
